internet,gas,washing_machine,air_conditioner,refrigerator,elevator,microwave,breakfast,toilet,heating,parking,station,move_in_date,sink,type,si,sgg,emd,ro,detail,rent,lat,lng,introduce,address
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,동작구,empty,만양로 51,2,44,37.508563,126.946556,실제면적 훨씬 넓고 앞이 틔여있어 채광좋고 깨끗한 도시형생활주택,서울 동작구 노량진동 219-34
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,노량진로6가길 3,2,38,37.512443,126.936114,노량진에서 보기힘든 완전깔끔한 화이트톤원룸,서울 동작구 노량진동 262-5
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,등용로14길 63,1,29,37.512535,126.934998,깔끔하고 저렴한 원룸 찾으시는분들,서울 동작구 노량진동 267-21
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,만양로15길 6,1,30,37.511229,126.943678,저렴하고 위치좋은 원룸 찾으시나,서울 동작구 노량진동 119-113
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,노량진로10길 45,1,45,37.51119,126.938202,깔끔하고 단아한 원룸입니다,서울 동작구 노량진동 253-5
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,노량진로6가길 17,2,45,37.512043,126.936445,깔끔한 풀옵션 원룸 월세 나왔습니다.,서울 동작구 노량진동 276-3
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,등용로14길 63,1,29,37.512535,126.934998,깔끔하고 저렴한 원룸 찾으시는분들,서울 동작구 노량진동 267-21
1,1,1,1,1,1,1,1,1,0,1,1,1,1,OR,서울,동작구,empty,장승배기로23길 4,2,30,37.510126,126.939822,위치좋은 저렴한 노량진 원룸3,서울 동작구 노량진동 233-10
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,장승배기로26길 9,2,36,37.511987,126.940915,깔끔하고 위치 좋은 원룸입니다,서울 동작구 노량진동 52-30
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,장승배기로22길 29,1,46,37.508988,126.941266,깔끔한 원룸 찾으시는분 구경하세요,서울 동작구 노량진동 225-3
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,동작구,empty,만양로 51,B1,25,37.508563,126.946556,가격저렴하고 깨끗하며 노량진역 도보 10분거리,서울 동작구 노량진동 219-34
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동작구,empty,만양로12길 6,2,40,37.509783,126.945991,풀옵션 깨끗한 원룸 매물 나왔습니다.,서울 동작구 노량진동 222-46
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,장승배기로27길 16,2,48,37.511596,126.938471,위치좋은깔끔한원룸입니다,서울 동작구 노량진동 244-34
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,등용로14길 65,2,29,37.51251,126.935118,가성비최고 원룸,서울 동작구 노량진동 267-48
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,노량진로8가길 20,3,37,37.512337,126.936131,"진짜 깔끔한 꿀매물,  가격도 저렴해요",서울 동작구 노량진동 262-4
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,장승배기로27길 16,2,43,37.511596,126.938471,위치좋은깔끔한원룸입니다,서울 동작구 노량진동 244-34
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,동작구,empty,장승배기로20다길 6,3,43,37.509735,126.941879,저렴한가격에 신축느낌나는 원룸,서울 동작구 노량진동 232-43
1,1,1,1,1,1,1,0,1,0,1,1,1,1,OR,서울,동작구,노량진동,empty,5,40,37.512109,126.943524,저렴하고 치안좋은 노량진 원룸,서울 동작구 노량진동 85-7
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,등용로14길 66,2,45,37.512297,126.935181,깔끔하고 넓직한 원룸입니다.,서울 동작구 노량진동 270
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,동작구,empty,만양로6길 9,B1,35,37.508452,126.947329,저렴한 원룸입니다,서울 동작구 노량진동 215-112
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,동작구,empty,만양로6길 6,3,42,37.508384,126.947607,"노량진 깔끔하고 넓직한 원룸, 창고식 베란다도 있습니다",서울 동작구 노량진동 215-109
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,만양로14나길 12,4,47,37.512324,126.945657,위치굿 컨디션굿 풀옵션 크기좋은 가성비 원룸,서울 동작구 노량진동 125-32
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,동작구,empty,만양로12길 6,B1,37,37.509568,126.946013,저렴하고 화이트톤의 깨끗한 매물,서울 동작구 노량진동 222-51
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,만양로14나길 14,B1,40,37.512271,126.945745,위치좋은 노량진 원룸 입니다,서울 동작구 노량진동 125-31
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,노량진로8길 33,2,50,37.512648,126.937245,리모델링 깔끔하고 이쁜 공간 노량진역 큰대로변 초근접,서울 동작구 노량진동 35-1
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동작구,empty,만양로6길 60,2,43,37.510208,126.945892,정남향으로 채광이 좋습니다,서울 동작구 노량진동 222-89
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동작구,empty,만양로6길 12,B1,30,37.508613,126.947413,고시원가격의 풀옵션원룸,서울 동작구 노량진동 215-106
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,동작구,empty,만양로6길 16,2,37,37.508769,126.947283,신축으로 방이크고 방음이 좋은 풀옵션원룸,서울 동작구 노량진동 215-102
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,동작구,empty,만양로6길 19,B1,37,37.508775,126.94706,2016년신축한 방음이뛰어난풀옵션원룸,서울 동작구 노량진동 215-116
1,1,1,1,1,1,1,1,1,0,1,1,1,1,VL,서울,동작구,empty,노량진로28길 30,3,45,37.511696,126.955595,귀한원룸  풀옵션원룸으로  입주협의,서울 동작구 본동 49-32
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,대방동27길 81,2,33,37.501504,126.924261,더블역세권 대방동 원룸,서울 동작구 대방동 391-315
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동작구,empty,여의대방로36길 101,2,60,37.509296,126.931714,"방이 아주 크고,  깨끗하며 조용한 원룸",서울 동작구 대방동 20-48
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,대방동1길 8,B1,40,37.500476,126.926728,실제사진 O｜즉시입주 O｜학교 인근의 조용하고 깨끗한 분리형 원룸,서울 동작구 대방동 391-200
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,동작구,empty,만양로12길 6,4,38,37.509783,126.945991,풀옵션 원룸,서울 동작구 노량진동 222-46
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,상도로43길 14,2,52,37.501142,126.950621,"중앙대,숭실대 풀옵션 원룸",서울 동작구 상도1동 366-1
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동작구,empty,성대로1길 18,1,30,37.501315,126.934875,장승배기역 도보7분 원룸치고 큰방큰방 보증금조절가능 빨리보세요,서울 동작구 상도동 242-75
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동작구,empty,만양로8길 64,2,40,37.510443,126.945963,학원가인접한 대로변 치안걱정없는집,서울 동작구 노량진동 123-43
1,1,1,1,1,1,1,1,1,0,1,1,1,1,DDDGG,서울,동작구,empty,노량진로26길 32,1,50,37.510767,126.954717,노들역5분 방2 내부좋습니다,서울 동작구 본동 50-40
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,대방동27길 81,2,33,37.501504,126.924261,위치 컨디션 퀄리티 가격 하나도 빼놓을게 없어요,서울 동작구 대방동 391-315
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,상도로 265,2,35,37.504099,126.948156,	O 상도역 역세권 깔끔한 풀옵션 원룸,서울 동작구 상도1동 696
1,1,1,1,1,1,1,1,1,0,1,1,1,1,VL,서울,동작구,empty,노량진로28길 30,3,50,37.511696,126.955595,2014년식 풀옵션 원룸 내부좋습니다,서울 동작구 본동 49-32
1,1,1,1,1,1,1,1,1,0,1,1,1,1,OR,서울,동작구,empty,노량진로28길 30,3,50,37.511696,126.955595,풀옵션으로 2013년식 내부좋습니다 빠른입주가능,서울 동작구 본동 49-32
1,1,1,1,1,1,1,0,1,0,1,1,1,1,OR,서울,동작구,empty,노량진로28길 16,2,35,37.511765,126.955285,노들역3분 방1 옵션완벽 저렴한시세,서울 동작구 본동 49-38
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동작구,empty,만양로13길 37,2,42,37.508982,126.945225,개방감있는 양창원룸 노량진역세권,서울 동작구 노량진동 220-11
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동작구,empty,만양로8길 64,2,48,37.510443,126.945963,노량진.지상층저렴한방.위치좋아안전.편의점인근,서울 동작구 노량진동 123-43
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,대방동1길 30,B1,50,37.50054,126.924358,실제사진O｜즉시 입주O｜현관보안O｜7호선 이용이 편리한 원룸,서울 동작구 대방동 391-559
1,1,1,1,1,1,1,0,1,0,1,1,1,1,DDDGG,서울,동작구,empty,노량진로26길 16,B1,45,37.511402,126.954329,방1크고  내부상태 깔끔 도배장판 새로함,서울 동작구 본동 50-19
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,장승배기로28길 16,4,48,37.512087,126.940868,노량진역 도보 2분거리 위치굿 채광 통풍좋고 깨끗한원룸,서울 동작구 노량진동 52-35
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,상도로43길 14,B1,37,37.501142,126.950621,상도역5분 중앙대 숭실대 치안굿 채광굿,서울 동작구 상도1동 366-1
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동작구,empty,만양로12길 6,3,38,37.509749,126.945797,2개의 큰창으로 햇빛잘들고 통풍좋으며 조용하고 깨끗한 원룸,서울 동작구 노량진동 222-48
1,1,1,1,1,1,1,1,1,0,1,1,1,1,DDDGG,서울,동작구,empty,노량진로26길 39,2,40,37.51077,126.955298,풀옵션으로 방 넓고 좋습니다 빠른입주,서울 동작구 본동 51
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,동작구,empty,흑석로6길 34,3,55,37.505682,126.956051,중문 3분 풀옵션 원룸 평지 지상층,서울 동작구 흑석동 207-45
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,동작구,empty,만양로11길 3,1,38,37.508545,126.94638,실2층. 리모델링원룸. 깨끗하게 관리잘되는집.,서울 동작구 노량진동 218-58
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,노량진로8가길 20,1,45,37.512337,126.936131,"진짜 깔끔한 꿀매물,  가격도 저렴해요",서울 동작구 노량진동 262-4
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,대방동27길 81,2,40,37.501504,126.924261,대로변 평지 정남향 채광까지 좋은 원룸,서울 동작구 대방동 391-315
1,1,1,1,1,1,1,0,1,0,0,1,1,1,DDDGG,서울,동작구,empty,여의대방로46길 34,1,40,37.511294,126.926343,"1호선 대방역 초초역세권, 샛강역 도보 15분, 풀옵션, 직장인 추천",서울 동작구 대방동 344-26
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,동작구,empty,상도로47나길 4,3,60,37.500217,126.952386,융자없는집. 엘베있는집. 리모델링완료. 화이트톤넓은집,서울 동작구 상도동 464-5
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,상도로15아길 11,2,40,37.503849,126.934701,7호선 장승배기역 도보5분 원룸,서울 동작구 상도동 361-101
1,1,1,1,1,1,1,0,1,0,0,1,1,1,DDDGG,서울,동작구,empty,여의대방로46길 34,1,40,37.511294,126.926343,"1호선 대방역 초초역세권, 샛강역 도보 15분, 풀옵션, 직장인 추천",서울 동작구 대방동 344-26
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,동작구,empty,흑석로5길 36,2,60,37.508188,126.95698,신축원룸 중앙대3분거리 중대병원5분거리 흑석역8분거리 저렴한원룸,서울 동작구 흑석동 201-27
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,만양로 20,2,49,37.506221,126.948326,신축5년된 풀옵션원룸으로 조용하고 깨끗하며 전세가능,서울 동작구 상도동 17-51
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동작구,empty,만양로 51,2,40,37.50842,126.946562,남동향 남서향 2개의 큰창으로 햇빛 잘들고 가격이 정말 저렴한 원룸,서울 동작구 노량진동 218-60
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,동작구,empty,만양로12길 6,3,40,37.509783,126.945991,학원가 관리잘된 원룸,서울 동작구 노량진동 222-46
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,동작구,empty,만양로6길 10,B1,35,37.508535,126.947478,깨끗한준신축. 보안좋고 관리잘되는집. 안심대로변,서울 동작구 노량진동 215-107
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,노량진로10길 27,1,40,37.512146,126.937809,안심추천.깔끔.풀옵션.가성비굿.,서울 동작구 노량진동 256-60
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,만양로16길 6,2,48,37.511609,126.944829,신축4년차 보안 잘 되어 있는 원룸 월세,서울 동작구 노량진동 119-176
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,상도로43길 14,2,52,37.501142,126.950621,융자없는집. 상도역4분. 중앙대숭실대. 편의시설밀집. 안전한위치,서울 동작구 상도1동 366-1
1,1,1,0,0,1,0,1,0,0,0,1,1,0,OR,서울,동작구,empty,성대로3길 8,2,50,37.500102,126.933507,empty,서울 동작구 상도동 247-6
1,1,1,1,1,1,1,0,1,0,0,1,1,1,DDDGG,서울,동작구,empty,여의대방로46길 34,B1,30,37.511294,126.926343,"1호선 대방역 초초역세권, 샛강역 도보 15분, 풀옵션, 직장인 추천",서울 동작구 대방동 344-26
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,노량진로14나길 5,B1,42,37.512428,126.94346,노량진역 도보 3분거리 신축4년차 원룸,서울 동작구 노량진동 87-14
1,1,1,1,1,1,1,1,1,0,0,1,1,1,DDDGG,서울,동작구,empty,여의대방로46길 34,1,30,37.511294,126.926343,"1호선 대방역 초초역세권, 샛강역 도보 15분, 풀옵션, 직장인 추천",서울 동작구 대방동 344-26
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,동작구,empty,상도로47나길 4,3,60,37.500217,126.952386,중대숭실대 오픈형 엘베유 주택가메인도로 위치,서울 동작구 상도동 464-5
1,1,1,1,1,1,1,0,1,0,0,1,1,1,DDDGG,서울,동작구,empty,여의대방로46길 34,3,40,37.511294,126.926343,"1호선 대방역 초초역세권, 샛강역 도보 15분, 풀옵션, 직장인 추천",서울 동작구 대방동 344-26
1,1,1,1,1,1,1,0,1,0,0,1,1,1,DDDGG,서울,동작구,empty,여의대방로46길 34,1,40,37.511294,126.926343,"1호선 대방역 초초역세권, 샛강역 도보 15분, 풀옵션, 직장인 추천",서울 동작구 대방동 344-26
1,1,1,1,1,1,1,1,1,0,0,1,1,1,DDDGG,서울,동작구,empty,장승배기로27길 30,1,60,37.511026,126.938933,노량진역 초역세권 도보 3분,서울 동작구 노량진동 246-34
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,동작구,empty,만양로6길 15,B1,27,37.508692,126.947129,깨끗하고 조용한데 가격이 고시텔보다 저렴한 원룸,서울 동작구 노량진동 215-115
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,동작구,empty,흑석로6길 31,1,60,37.50547,126.955937,"중앙대 중문 30초거리 깔끔한 원룸, 젠틀 임대인 원하는거 다 들어줌",서울 동작구 흑석동 213-1
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,만양로14길 13,2,33,37.511573,126.945076,풀옵션입니다 단기가능합니다,서울 동작구 노량진동 119-149
1,1,1,1,1,1,1,0,1,0,1,1,1,1,OR,서울,동작구,empty,상도로19길 39,2,50,37.503765,126.935998,7호선 역세권 풀옵션 원룸 무료주차 선착순,서울 동작구 상도동 358-7
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,만양로14길 39,2,35,37.512498,126.946252,가성비굿 위치좋고 컨디션 좋은 리모델링 귀한 매물,서울 동작구 노량진동 127-11
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,상도로41길 22,B1,45,37.501948,126.950379,2016년 사용승인 잘 관리된 넓고 깔끔한 풀옵션 대로변 편의시설 인접,서울 동작구 상도1동 428-13
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동작구,empty,만양로 67,1,34,37.509222,126.945285,융자없는집. 학원가3분. 가성비좋은방,서울 동작구 노량진동 220-29
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,상도로15바길 26,3,40,37.504976,126.935138,장승배기역 역세권 엘베있는 초저렴 원룸,서울 동작구 상도동 361-141
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,상도로15아길 11,1,40,37.503849,126.934701,장승배기역 도보 5분거리 이용 가능 언제 든지 입주협의 가능 밝고환해요,서울 동작구 상도동 361-101
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,동작구,empty,성대로29길 122,1,45,37.500712,126.934578,"L신대방삼거리역, 장승배기역 도보권 극강 원룸",서울 동작구 상도동 243-19
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,만양로16길 31,3,48,37.511739,126.945052,노량진 학원가 큰 원룸 실6P 내부시설 좋음 빠른입주 가능,서울 동작구 노량진동 119-146
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,동작구,empty,상도로47길 102,1,60,37.503738,126.951926,중앙대5분 남학생전용 신축급컨디션 풀옵션 원룸입니다.,서울 동작구 상도1동 483-1
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동작구,empty,여의대방로36길 101,B1,43,37.509296,126.931714,대방역도보10분 리모델링완료 옵션최고 넓은원룸 가성비최고,서울 동작구 대방동 20-48
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,상도로41길 22,B1,45,37.501948,126.950379,상도역 큰대로변 깔끔한 신축급 원룸,서울 동작구 상도1동 428-13
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동작구,empty,만양로6길 8,1,43,37.508459,126.947545,깔끔한 풀옵션 원룸,서울 동작구 노량진동 215-108
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,동작구,empty,상도로47나길 4,4,60,37.500217,126.952386,융자없고 깔끔수리된 엘베있는 풀옵션 원룸입니다.,서울 동작구 상도동 464-5
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동작구,empty,여의대방로36길 101,B1,38,37.509296,126.931714,대방역도보10분 리모델링완료 옵션최고 넓은원룸 가성비최고,서울 동작구 대방동 20-48
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동작구,empty,노량진로14나길 19,B1,33,37.511688,126.943687,"공실, 학원가 인근,신축급 깨끗한 풀옵션 원룸",서울 동작구 노량진동 119-241
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동작구,empty,만양로14사길 20,1,37,37.511523,126.947336,가성비최고 크기좋고 관리잘 된 풀옵션 원룸,서울 동작구 노량진동 205-259
1,1,1,1,1,1,1,0,1,0,1,1,1,1,OR,서울,동작구,empty,상도로15나길 3,2,30,37.501755,126.932957,"L신대방삼거리역, 장승배기역 도보권 극강 원룸",서울 동작구 상도동 331-86
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,동작구,empty,만양로6길 18,B1,30,37.508848,126.947218,실1층 지상층. 금액좋은방. 학원가7분. 관리잘되는집,서울 동작구 노량진동 215-100
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,동작구,empty,만양로 51,2,44,37.508563,126.946556,실제면적 훨씬 넓고 앞이 틔여있어 채광좋고 깨끗한 도시형생활주택,서울 동작구 노량진동 219-34
1,1,1,1,1,1,1,1,1,0,0,0,1,1,DDDGG,서울,동작구,empty,여의대방로36길 101,B1,38,37.509296,126.931714,대방역도보10분 리모델링완료 옵션최고 넓은원룸 가성비최고,서울 동작구 대방동 20-48
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,동작구,empty,만양로6길 15,3,45,37.508692,126.947129,방크고  깨끗하며 채광좋고 조용한  원룸,서울 동작구 노량진동 215-115
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동작구,empty,여의대방로36길 101,B1,43,37.509296,126.931714,돌침대옵션 리모델링 사이즈좋은 원룸 즉시입주,서울 동작구 대방동 20-48
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,상도로 265,3,45,37.504099,126.948156,상도역1분.관리인상주해 안전.채광좋아요.안심대로변,서울 동작구 상도1동 696
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동작구,empty,여의대방로36길 101,2,43,37.509193,126.931516,따뜻하고 조용한 방,서울 동작구 대방동 20-89
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동작구,empty,상도로41길 22,B1,45,37.501948,126.950379,단기가능.상도역신축원룸. 안전한 대로변. 중대.숭대 통학가능.,서울 동작구 상도1동 428-13
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동작구,empty,만양로13길 37,1,45,37.508982,126.945225,실2층 베란다있는방. 신축급컨디션. 관리잘되는집. 채광좋은집,서울 동작구 노량진동 220-11
